Key (256 in total):
50,63,135,205,208,122,84,105,239,228,
229,40,41,243,13,159,219,101,28,57,
74,21,178,132,243,90,63,15,145,190,
210,130,233,241,173,15,97,192,51,141,
38,215,161,231,40,5,125,194,37,214,
125,46,216,200,17,34,25,15,236,231,
79,126,87,210,206,91,216,239,215,72,
254,189,13,58,4,140,54,65,10,152,
153,72,180,12,112,28,38,73,231,79,
178,248,187,164,42,225,248,194,140,12,
140,76,183,52,230,19,185,220,16,0,
246,108,54,70,216,254,91,190,3,128,
144,121,102,231,125,232,193,53,102,139,
196,182,198,24,74,4,36,195,157,115,
70,87,206,26,253,254,17,25,122,84,
28,206,188,32,21,145,1,152,133,167,
166,13,76,10,133,238,8,108,112,229,
98,122,43,206,244,129,198,201,89,128,
160,57,61,250,185,172,133,126,3,74,
168,109,71,146,216,38,122,164,81,42,
12,119,148,213,166,227,80,49,107,233,
52,207,18,16,42,38,182,116,99,249,
66,207,86,40,194,137,72,1,236,218,
175,188,65,227,243,67,192,8,51,108,
118,43,43,40,157,177,73,24,228,237,
150,234,173,141,116,203,17,130,140,63,
225,255,236,195,68,59,1,202,4,118,
187,62,147,135,200,140,51,215,102,90,
74,192,54,152,175,7,94,135,75,45,
76,240,31,217,21,192,16,222,77,87,
218,204,136,14,182,173,151,177,72,64,
145,86,243,105,81,0,109,119,75,251,
43,91,222,236,151,81,169,111,243,57,
77,146,249,119,3,13,34,98,130,173,
41,217,247,191,165,166,189,218,225,75,
92,210,154,221,33,143,44,147,195,99,
83,214,233,239,177,74,250,156,114,193,
208,97,142,106,132,145,14,10,49,52,
220,83,251,25,148,122,167,137,211,175,
115,237,122,255,64,137,73,4,235,0,
76,130,86,125,80,57,14,40,9,132,
228,173,204,130,42,191,252,155,14,21,
210,74,247,240,173,150,121,192,96,171,
72,117,34,67,86,210,124,46,192,204,
58,109,110,171,83,249,106,26,90,192,
183,246,255,83,74,13,233,142,148,146,
193,166,252,137,77,180,91,148,169,100,
233,174,199,253,189,124,246,243,93,154,
60,223,134,225,150,50,238,76,135,204,
103,20,105,9,1,24,189,41,116,177,
22,41,86,131,138,117,0,78,48,168,
113,56,127,157,125,119,208,58,139,162,
143,190,174,158,44,17,184,184,2,119,
242,229,152,238,205,132,102,156,154,225,
206,216,18,243,218,241,109,121,243,68,
166,80,251,250,83,137,15,218,10,93,
220,202,59,26,30,107,163,83,208,137,
191,108,91,119,197,152,110,2,219,173,
209,79,247,114,175,174,2,142,82,88,
119,253,28,88,125,158,202,240,187,231,
6,74,77,7,39,119,166,101,67,206,
160,228,23,61,188,44,242,142,132,146,
116,203,137,55,138,108,220,36,39,230,
153,253,42,142,107,183,12,225,232,158,
62,88,124,253,252,158,48,191,249,4,
224,61,201,17,219,185,132,137,171,251,
254,20,242,208,9,195,142,231,115,198,
20,129,24,56,229,123,222,232,9,39,
123,185,94,236,49,161,174,136,249,169,
194,186,5,82,100,166,13,140,246,67,
7,213,240,128,54,247,166,90,184,148,
81,148,88,13,94,158,72,146,235,9,
163,137,135,101,166,49,70,231,10,253,
59,237,150,233,56,19,27,19,186,148,
184,231,236,207,191,146,168,61,113,84,
87,241,161,157,33,143,9,157,196,212,
171,220,134,0,144,6,78,225,103,201,
134,253,117,50,151,125,255,117,8,49,
218,61,231,59,165,81,6,228,60,139,
201,197,44,15,145,6,82,21,53,122,
240,154,60,37,152,29,223,205,224,168,
16,153,170,184,161,153,70,221,203,68,
122,116,206,103,80,169,170,216,13,162,
101,221,1,98,207,227,189,229,255,96,
160,239,191,12,116,170,227,242,214,114,
73,48,172,217,100,70,193,71,110,146,
252,179,53,191,226,78,225,216,131,164,
76,4,89,205,221,24,182,249,90,80,
127,132,70,237,42,245,115,36,140,165,
202,105,30,193,245,75,80,15,116,151,
199,161,97,227,59,137,60,42,212,90,
142,52,164,151,239,25,205,155,144,30,
84,59,77,53,203,142,193,84,240,250,
255,153,97,36,75,232,238,192,101,135,
46,213,130,150,59,189,240,66,171,69,
116,225,72,133,229,95,84,224,6,10,
239,231,107,20,218,2,62,3,21,105,
159,37,7,229,138,142,228,181,35,85,
16,121,255,28,206,48,189,93,100,137,
125,53,57,172,25,96,240,146,183,203,
18,56,185,221,238,144,173,13,154,151,
122,140,217,61,121,244,176,113,167,219,
18,6,217,15,132,63,178,175,40,48,
147,28,50,16,203,109,228,179,209,69,
99,45,155,1,61,97,57,40,41,167,
28,29,120,186,255,73,61,237,79,44,
54,196,19,45,168,43,222,200,54,119,
38,123,111,134,80,249,43,198,121,28,
134,119,4,195,5,80,80,128,149,104,
197,174,247,158,175,236,13,204,12,12,
92,21,83,145,111,240,207,217,14,17,
14,120,85,216,15,167,110,159,127,204,
32,41,71,221,155,68,16,232,104,229,
14,169,200,39,14,133,94,29,183,54,
73,170,124,100,87,217,82,5,209,156,
236,214,147,250,137,124,133,217,189,184,
217,176,47,104,173,139,53,76,2,183,
157,48,47,224,106,212,1,253,51,158,
180,5,66,14,213,25,210,155,76,92,
110,12,218,100,74,214,55,192,124,6,
146,0,4,137,182,189,165,248,21,166,
177,176,121,188,149,157,29,168,147,56,
31,232,18,195,35,171,225,155,199,44,
189,64,250,139,160,255,145,135,83,117,
73,236,243,140,127,215,114,222,220,212,
50,227,138,14,125,252,3,160,244,153,
232,153,167,172,252,151,245,207,123,24,
96,172,210,29,16,161,63,196,220,235,
180,247,156,8,221,106,79,34,103,19,
215,57,123,73,189,200,43,245,244,118,
41,62,241,198,51,82,178,181,115,94,
188,17,36,36,241,83,217,131,210,16,
178,148,24,249,181,40,12,35,122,208,
181,142,221,114,44,100,15,33,118,82,
155,30,50,140,26,119,42,54,87,204,
98,245,47,72,199,56,187,22,184,5,
3,89,98,174,164,226,93,246,96,164,
101,231,145,101,76,255,39,185,146,79,
163,224,20,160,1,47,36,255,162,173,
34,145,215,82,25,207,128,185,35,177,
123,116,106,218,180,10,37,30,34,136,
140,177,59,110,44,144,233,147,239,92,
96,253,193,5,43,46,32,238,71,20,
192,175,93,248,101,101,78,206,227,65,
119,92,199,128,166,72,93,211,59,29,
81,136,239,224,105,111,91,206,190,115,
4,107,247,47,63,178,225,210,225,150,
54,69,199,203,162,196,96,68,248,110,
132,54,203,65,243,140,254,147,187,143,
42,172,207,239,185,102,239,223,153,163,
153,188,190,47,102,184,65,11,93,12,
157,206,25,56,238,100,18,49,89,160,
228,112,35,131,62,52,55,115,118,164,
58,252,55,200,10,245,206,145,100,255,
194,238,164,171,5,235,93,93,128,138,
34,82,209,22,180,105,152,50,64,226,
251,104,182,3,16,26,71,37,16,127,
74,192,69,191,75,165,249,239,103,78,
160,120,120,66,110,135,250,77,30,15,
87,8,80,222,236,187,71,122,69,44,
33,126,197,55,31,107,43,95,192,104,
213,79,185,30,115,130,245,181,53,233,
236,123,203,13,59,18,24,203,242,52,
31,2,140,182,27,6,113,144,204,8,
32,144,49,171,145,0,125,208,28,137,
225,247,223,126,232,118,224,74,168,169,
166,183,134,5,81,254,91,12,245,254,
61,5,106,65,148,88,145,91,143,132,
13,96,88,191,195,157,134,237,78,5,
192,229,153,25,207,71,104,116,187,52,
157,233,22,218,15,7,131,235,202,233,
154,201,38,197,109,70,179,62,156,217,
111,78,155,219,76,199,116,0,164,7,
96,51,205,74,242,57,163,193,141,70,
214,26,236,209,196,182,105,196,94,222,
201,192,9,57,128,179,82,65,29,207,
116,112,224,22,159,48,162,144,92,8,
2,37,0,195,219,35,204,147,82,3,
157,14,161,124,44,129,130,205,45,120,
200,149,198,126,144,198,2,129,193,55,
182,183,58,140,95,119,3,122,117,46,
171,6,26,34,103,168,247,56,224,254,
222,157,113,123,0,99,149,81,80,48,
182,251,197,200,108,134,147,191,108,226,
27,12,198,14,20,144,10,91,52,197,
135,8,64,209,105,163,137,78,97,180,
172,13,141,74,187,92,37,158,136,108,
174,154,87,78,142,206,51,232,150,66,
219,21,41,245,204,245,238,165,176,42,
135,84,22,238,132,53,161,249,64,4,
148,231,125,197,27,111,234,158,197,91,
15,153,79,19,117,128,95,179,147,235,
12,20,30,253,233,8,137,218,111,166,
14,253,108,102,169,237,45,227,249,207,
111,2,71,153,252,34,113,172,67,226,
200,73,213,193,46,36,33,8,109,111,
223,117,75,38,195,91,107,65,173,67,




Results (0 means the result is constant 0)
1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1
1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1
1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1
1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1
0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,1
1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1
0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1
1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0
1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,1
1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1
0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,1
1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1
0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1
1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1
1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1
1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1
1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
